"","Country","Country_code","Series","Series_code","Year","Number"
"948","Vietnam","VNM","Ease of doing business index (1=most business-friendly regulations)","IC.BUS.EASE.XQ","975","0"
"949","Vietnam","VNM","Electric power consumption (kWh per capita)","EG.USE.ELEC.KH.PC","975","39.4336872787841"
"950","Vietnam","VNM","Electricity production from renewable sources, excluding hydroelectric (% of total)","EG.ELC.RNWX.ZS","975","0"
"951","Vietnam","VNM","Employment in agriculture (% of total employment)","SL.AGR.EMPL.ZS","975","0"
"952","Vietnam","VNM","Employment in industry (% of total employment)","SL.IND.EMPL.ZS","975","0"
"953","Vietnam","VNM","Employment in services (% of total employment)","SL.SRV.EMPL.ZS","975","0"
"954","Vietnam","VNM","Exclusive breastfeeding (% of children under 6 months)","SH.STA.BFED.ZS","975","0"
"955","Vietnam","VNM","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","975","0"
"956","Vietnam","VNM","Foreign direct investment, net (BoP, current US$)","BN.KLT.DINV.CD","975","0"
"957","Vietnam","VNM","GDP per capita (current US$)","NY.GDP.PCAP.CD","975","0"
"958","Vietnam","VNM","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","975","0"
"959","Vietnam","VNM","GINI index (World Bank estimate)","SI.POV.GINI","975","0"
"960","Vietnam","VNM","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","975","0"
"961","China","CHN","Access to electricity (% of population)","EG.ELC.ACCS.ZS","980","0"
"962","China","CHN","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","980","146.338241600726"
"963","China","CHN","Adolescents out of school (% of lower secondary school age)","SE.SEC.UNER.LO.ZS","980","0"
"964","China","CHN","Adult literacy rate, population 15+ years, both sexes (%)","SE.ADT.LITR.ZS","980","0"
"965","China","CHN","Agriculture, value added (% of GDP)","NV.AGR.TOTL.ZS","980","29.6342314063999"
"966","China","CHN","Alternative and nuclear energy (% of total energy use)","EG.USE.COMM.CL.ZS","980","0.837107505567271"
"967","China","CHN","Death rate, crude (per 1,000 people)","SP.DYN.CDRT.IN","980","6.34"
"968","China","CHN","Ease of doing business index (1=most business-friendly regulations)","IC.BUS.EASE.XQ","980","0"
"969","China","CHN","Electric power consumption (kWh per capita)","EG.USE.ELEC.KH.PC","980","281.624687256366"
"970","China","CHN","Electricity production from renewable sources, excluding hydroelectric (% of total)","EG.ELC.RNWX.ZS","980","0"
"971","China","CHN","Employment in agriculture (% of total employment)","SL.AGR.EMPL.ZS","980","0"
"972","China","CHN","Employment in industry (% of total employment)","SL.IND.EMPL.ZS","980","0"
"973","China","CHN","Employment in services (% of total employment)","SL.SRV.EMPL.ZS","980","0"
"974","China","CHN","Exclusive breastfeeding (% of children under 6 months)","SH.STA.BFED.ZS","980","0"
"975","China","CHN","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","980","5.911587758305"
"976","China","CHN","Foreign direct investment, net (BoP, current US$)","BN.KLT.DINV.CD","980","0"
"977","China","CHN","GDP per capita (current US$)","NY.GDP.PCAP.CD","980","194.805525689565"
"978","China","CHN","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","980","0"
"979","China","CHN","GINI index (World Bank estimate)","SI.POV.GINI","980","0"
"980","China","CHN","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","980","0"
"981","Indonesia","IDN","Access to electricity (% of population)","EG.ELC.ACCS.ZS","980","0"
"982","Indonesia","IDN","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","980","373.760498097292"
"983","Indonesia","IDN","Adolescents out of school (% of lower secondary school age)","SE.SEC.UNER.LO.ZS","980","0"
"984","Indonesia","IDN","Adult literacy rate, population 15+ years, both sexes (%)","SE.ADT.LITR.ZS","980","67.3126678466797"
"985","Indonesia","IDN","Agriculture, value added (% of GDP)","NV.AGR.TOTL.ZS","980","25.8011204435183"
"986","Indonesia","IDN","Alternative and nuclear energy (% of total energy use)","EG.USE.COMM.CL.ZS","980","0.207650775880024"
"987","Indonesia","IDN","Death rate, crude (per 1,000 people)","SP.DYN.CDRT.IN","980","9.827"
"988","Indonesia","IDN","Ease of doing business index (1=most business-friendly regulations)","IC.BUS.EASE.XQ","980","0"
"989","Indonesia","IDN","Electric power consumption (kWh per capita)","EG.USE.ELEC.KH.PC","980","46.1589470867541"
"990","Indonesia","IDN","Electricity production from renewable sources, excluding hydroelectric (% of total)","EG.ELC.RNWX.ZS","980","0"
"991","Indonesia","IDN","Employment in agriculture (% of total employment)","SL.AGR.EMPL.ZS","980","56.4000015258789"
"992","Indonesia","IDN","Employment in industry (% of total employment)","SL.IND.EMPL.ZS","980","13.1000003814697"
"993","Indonesia","IDN","Employment in services (% of total employment)","SL.SRV.EMPL.ZS","980","30.3999996185303"
"994","Indonesia","IDN","Exclusive breastfeeding (% of children under 6 months)","SH.STA.BFED.ZS","980","0"
"995","Indonesia","IDN","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","980","36.7870742941576"
"996","Indonesia","IDN","Foreign direct investment, net (BoP, current US$)","BN.KLT.DINV.CD","980","0"
"997","Indonesia","IDN","GDP per capita (current US$)","NY.GDP.PCAP.CD","980","491.437767816017"
"998","Indonesia","IDN","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","980","0"
"999","Indonesia","IDN","GINI index (World Bank estimate)","SI.POV.GINI","980","0"
"1000","Indonesia","IDN","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","980","0"
"1001","Japan","JPN","Access to electricity (% of population)","EG.ELC.ACCS.ZS","980","0"
"1002","Japan","JPN","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","980","7894.8025779114"
"1003","Japan","JPN","Adolescents out of school (% of lower secondary school age)","SE.SEC.UNER.LO.ZS","980","0"
"1004","Japan","JPN","Adult literacy rate, population 15+ years, both sexes (%)","SE.ADT.LITR.ZS","980","0"
"1005","Japan","JPN","Agriculture, value added (% of GDP)","NV.AGR.TOTL.ZS","980","3.08335702045344"
"1006","Japan","JPN","Alternative and nuclear energy (% of total energy use)","EG.USE.COMM.CL.ZS","980","8.67592715355022"
"1007","Japan","JPN","Death rate, crude (per 1,000 people)","SP.DYN.CDRT.IN","980","6.1"
"1008","Japan","JPN","Ease of doing business index (1=most business-friendly regulations)","IC.BUS.EASE.XQ","980","0"
"1009","Japan","JPN","Electric power consumption (kWh per capita)","EG.USE.ELEC.KH.PC","980","4717.68765734445"
"1010","Japan","JPN","Electricity production from renewable sources, excluding hydroelectric (% of total)","EG.ELC.RNWX.ZS","980","0.157196728212097"
"1011","Japan","JPN","Employment in agriculture (% of total employment)","SL.AGR.EMPL.ZS","980","10.3999996185303"
"1012","Japan","JPN","Employment in industry (% of total employment)","SL.IND.EMPL.ZS","980","35.2999992370605"
"1013","Japan","JPN","Employment in services (% of total employment)","SL.SRV.EMPL.ZS","980","54"
"1014","Japan","JPN","Exclusive breastfeeding (% of children under 6 months)","SH.STA.BFED.ZS","980","0"
"1015","Japan","JPN","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","980","13.4226557146787"
"1016","Japan","JPN","Foreign direct investment, net (BoP, current US$)","BN.KLT.DINV.CD","980","0"
"1017","Japan","JPN","GDP per capita (current US$)","NY.GDP.PCAP.CD","980","9307.8392945921"
"1018","Japan","JPN","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","980","0"
"1019","Japan","JPN","GINI index (World Bank estimate)","SI.POV.GINI","980","0"
"1020","Japan","JPN","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","980","0"
"1021","Korea, Rep.","KOR","Access to electricity (% of population)","EG.ELC.ACCS.ZS","980","0"
"1022","Korea, Rep.","KOR","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","980","1555.02074232908"
"1023","Korea, Rep.","KOR","Adolescents out of school (% of lower secondary school age)","SE.SEC.UNER.LO.ZS","980","17.3035297393799"
"1024","Korea, Rep.","KOR","Adult literacy rate, population 15+ years, both sexes (%)","SE.ADT.LITR.ZS","980","0"
"1025","Korea, Rep.","KOR","Agriculture, value added (% of GDP)","NV.AGR.TOTL.ZS","980","15.1114230661872"
"1026","Korea, Rep.","KOR","Alternative and nuclear energy (% of total energy use)","EG.USE.COMM.CL.ZS","980","2.60984567882308"
"1027","Korea, Rep.","KOR","Death rate, crude (per 1,000 people)","SP.DYN.CDRT.IN","980","7.3"
"1028","Korea, Rep.","KOR","Ease of doing business index (1=most business-friendly regulations)","IC.BUS.EASE.XQ","980","0"
"1029","Korea, Rep.","KOR","Electric power consumption (kWh per capita)","EG.USE.ELEC.KH.PC","980","913.629355959634"
"1030","Korea, Rep.","KOR","Electricity production from renewable sources, excluding hydroelectric (% of total)","EG.ELC.RNWX.ZS","980","0"
"1031","Korea, Rep.","KOR","Employment in agriculture (% of total employment)","SL.AGR.EMPL.ZS","980","34"
"1032","Korea, Rep.","KOR","Employment in industry (% of total employment)","SL.IND.EMPL.ZS","980","29"
"1033","Korea, Rep.","KOR","Employment in services (% of total employment)","SL.SRV.EMPL.ZS","980","37"
"1034","Korea, Rep.","KOR","Exclusive breastfeeding (% of children under 6 months)","SH.STA.BFED.ZS","980","0"
"1035","Korea, Rep.","KOR","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","980","30.1880287093422"
"1036","Korea, Rep.","KOR","Foreign direct investment, net (BoP, current US$)","BN.KLT.DINV.CD","980","-4200000"
"1037","Korea, Rep.","KOR","GDP per capita (current US$)","NY.GDP.PCAP.CD","980","1778.48024024935"
"1038","Korea, Rep.","KOR","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","980","0"
"1039","Korea, Rep.","KOR","GINI index (World Bank estimate)","SI.POV.GINI","980","0"
"1040","Korea, Rep.","KOR","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","980","0"
"1041","Cambodia","KHM","Access to electricity (% of population)","EG.ELC.ACCS.ZS","980","0"
"1042","Cambodia","KHM","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","980","0"
"1043","Cambodia","KHM","Adolescents out of school (% of lower secondary school age)","SE.SEC.UNER.LO.ZS","980","0"
"1044","Cambodia","KHM","Adult literacy rate, population 15+ years, both sexes (%)","SE.ADT.LITR.ZS","980","0"
"1045","Cambodia","KHM","Agriculture, value added (% of GDP)","NV.AGR.TOTL.ZS","980","0"
"1046","Cambodia","KHM","Alternative and nuclear energy (% of total energy use)","EG.USE.COMM.CL.ZS","980","0"
"1047","Cambodia","KHM","Death rate, crude (per 1,000 people)","SP.DYN.CDRT.IN","980","43.915"
"1048","Cambodia","KHM","Ease of doing business index (1=most business-friendly regulations)","IC.BUS.EASE.XQ","980","0"
"1049","Cambodia","KHM","Electric power consumption (kWh per capita)","EG.USE.ELEC.KH.PC","980","0"
"1050","Cambodia","KHM","Electricity production from renewable sources, excluding hydroelectric (% of total)","EG.ELC.RNWX.ZS","980","0"
"1051","Cambodia","KHM","Employment in agriculture (% of total employment)","SL.AGR.EMPL.ZS","980","0"
"1052","Cambodia","KHM","Employment in industry (% of total employment)","SL.IND.EMPL.ZS","980","0"
"1053","Cambodia","KHM","Employment in services (% of total employment)","SL.SRV.EMPL.ZS","980","0"
"1054","Cambodia","KHM","Exclusive breastfeeding (% of children under 6 months)","SH.STA.BFED.ZS","980","0"
"1055","Cambodia","KHM","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","980","0"
"1056","Cambodia","KHM","Foreign direct investment, net (BoP, current US$)","BN.KLT.DINV.CD","980","0"
"1057","Cambodia","KHM","GDP per capita (current US$)","NY.GDP.PCAP.CD","980","0"
"1058","Cambodia","KHM","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","980","0"
"1059","Cambodia","KHM","GINI index (World Bank estimate)","SI.POV.GINI","980","0"
"1060","Cambodia","KHM","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","980","0"
"1061","Hong Kong SAR, China","HKG","Access to electricity (% of population)","EG.ELC.ACCS.ZS","980","0"
"1062","Hong Kong SAR, China","HKG","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","980","5281.1753374073"
"1063","Hong Kong SAR, China","HKG","Adolescents out of school (% of lower secondary school age)","SE.SEC.UNER.LO.ZS","980","23.7897796630859"
"1064","Hong Kong SAR, China","HKG","Adult literacy rate, population 15+ years, both sexes (%)","SE.ADT.LITR.ZS","980","0"
"1065","Hong Kong SAR, China","HKG","Agriculture, value added (% of GDP)","NV.AGR.TOTL.ZS","980","0"
"1066","Hong Kong SAR, China","HKG","Alternative and nuclear energy (% of total energy use)","EG.USE.COMM.CL.ZS","980","0"
"1067","Hong Kong SAR, China","HKG","Death rate, crude (per 1,000 people)","SP.DYN.CDRT.IN","980","5"
"1068","Hong Kong SAR, China","HKG","Ease of doing business index (1=most business-friendly regulations)","IC.BUS.EASE.XQ","980","0"
"1069","Hong Kong SAR, China","HKG","Electric power consumption (kWh per capita)","EG.USE.ELEC.KH.PC","980","2156.58391104264"
"1070","Hong Kong SAR, China","HKG","Electricity production from renewable sources, excluding hydroelectric (% of total)","EG.ELC.RNWX.ZS","980","0"
"1071","Hong Kong SAR, China","HKG","Employment in agriculture (% of total employment)","SL.AGR.EMPL.ZS","980","1.39999997615814"
"1072","Hong Kong SAR, China","HKG","Employment in industry (% of total employment)","SL.IND.EMPL.ZS","980","50.2000007629395"
"1073","Hong Kong SAR, China","HKG","Employment in services (% of total employment)","SL.SRV.EMPL.ZS","980","48.4000015258789"
"1074","Hong Kong SAR, China","HKG","Exclusive breastfeeding (% of children under 6 months)","SH.STA.BFED.ZS","980","0"
"1075","Hong Kong SAR, China","HKG","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","980","88.933219142314"
"1076","Hong Kong SAR, China","HKG","Foreign direct investment, net (BoP, current US$)","BN.KLT.DINV.CD","980","0"
"1077","Hong Kong SAR, China","HKG","GDP per capita (current US$)","NY.GDP.PCAP.CD","980","5700.41263435822"
"1078","Hong Kong SAR, China","HKG","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","980","0"
"1079","Hong Kong SAR, China","HKG","GINI index (World Bank estimate)","SI.POV.GINI","980","0"
"1080","Hong Kong SAR, China","HKG","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","980","0"
"1081","Lao PDR","LAO","Access to electricity (% of population)","EG.ELC.ACCS.ZS","980","0"
"1082","Lao PDR","LAO","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","980","0"
"1083","Lao PDR","LAO","Adolescents out of school (% of lower secondary school age)","SE.SEC.UNER.LO.ZS","980","0"
"1084","Lao PDR","LAO","Adult literacy rate, population 15+ years, both sexes (%)","SE.ADT.LITR.ZS","980","0"
"1085","Lao PDR","LAO","Agriculture, value added (% of GDP)","NV.AGR.TOTL.ZS","980","0"
"1086","Lao PDR","LAO","Alternative and nuclear energy (% of total energy use)","EG.USE.COMM.CL.ZS","980","0"
"1087","Lao PDR","LAO","Death rate, crude (per 1,000 people)","SP.DYN.CDRT.IN","980","16.636"
"1088","Lao PDR","LAO","Ease of doing business index (1=most business-friendly regulations)","IC.BUS.EASE.XQ","980","0"
"1089","Lao PDR","LAO","Electric power consumption (kWh per capita)","EG.USE.ELEC.KH.PC","980","0"
"1090","Lao PDR","LAO","Electricity production from renewable sources, excluding hydroelectric (% of total)","EG.ELC.RNWX.ZS","980","0"
"1091","Lao PDR","LAO","Employment in agriculture (% of total employment)","SL.AGR.EMPL.ZS","980","0"
"1092","Lao PDR","LAO","Employment in industry (% of total employment)","SL.IND.EMPL.ZS","980","0"
"1093","Lao PDR","LAO","Employment in services (% of total employment)","SL.SRV.EMPL.ZS","980","0"
"1094","Lao PDR","LAO","Exclusive breastfeeding (% of children under 6 months)","SH.STA.BFED.ZS","980","0"
"1095","Lao PDR","LAO","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","980","0"
"1096","Lao PDR","LAO","Foreign direct investment, net (BoP, current US$)","BN.KLT.DINV.CD","980","0"
"1097","Lao PDR","LAO","GDP per capita (current US$)","NY.GDP.PCAP.CD","980","0"
"1098","Lao PDR","LAO","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","980","0"
"1099","Lao PDR","LAO","GINI index (World Bank estimate)","SI.POV.GINI","980","0"
"1100","Lao PDR","LAO","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","980","0"
"1101","Myanmar","MMR","Access to electricity (% of population)","EG.ELC.ACCS.ZS","980","0"
"1102","Myanmar","MMR","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","980","0"
